Date,Open,High,Low,Close,Volume
201712181332,0,0,0,20.57,0
201712181333,0,0,0,20.57,0
201712181334,0,0,0,20.61,0
201712181335,0,0,0,20.61,0
201712181336,0,0,0,20.55,0
201712181337,0,0,0,20.55,0
201712181338,0,0,0,20.54,0
201712181339,0,0,0,20.63,0
201712181340,0,0,0,20.69,0
201712181341,0,0,0,20.69,0
201712181342,0,0,0,20.8,0
201712181343,0,0,0,20.78,0
201712181344,0,0,0,20.72,0
201712181345,0,0,0,20.69,0
201712181346,0,0,0,20.79,0
201712181347,0,0,0,20.84,0
201712181348,0,0,0,20.83,0
201712181349,0,0,0,20.81,0
201712181350,0,0,0,20.8,0
201712181351,0,0,0,20.78,0
201712181352,0,0,0,20.8,0
201712181353,0,0,0,20.79,0
201712181354,0,0,0,20.79,0
201712181355,0,0,0,20.77,0
201712181356,0,0,0,20.8,0
201712181357,0,0,0,20.8,0
201712181358,0,0,0,20.8,0
201712181359,0,0,0,20.79,0
201712181400,0,0,0,20.77,0
201712181401,0,0,0,20.77,0
201712181402,0,0,0,20.73,0
201712181403,0,0,0,20.73,0
201712181404,0,0,0,20.75,0
201712181406,0,0,0,20.75,0
201712181407,0,0,0,20.73,0
201712181408,0,0,0,20.73,0
201712181409,0,0,0,20.74,0
201712181411,0,0,0,20.74,0
201712181412,0,0,0,20.75,0
201712181413,0,0,0,20.74,0
201712181414,0,0,0,20.69,0
201712181415,0,0,0,20.75,0
201712181416,0,0,0,20.74,0
201712181417,0,0,0,20.75,0
201712181419,0,0,0,20.76,0
201712181420,0,0,0,20.77,0
201712181421,0,0,0,20.76,0
201712181422,0,0,0,20.76,0
201712181423,0,0,0,20.71,0
201712181424,0,0,0,20.71,0
201712181425,0,0,0,20.74,0
201712181426,0,0,0,20.72,0
201712181427,0,0,0,20.72,0
201712181428,0,0,0,20.71,0
201712181429,0,0,0,20.68,0
201712181430,0,0,0,20.69,0
201712181432,0,0,0,20.72,0
201712181434,0,0,0,20.72,0
201712181435,0,0,0,20.8,0
201712181436,0,0,0,20.84,0
201712181437,0,0,0,20.85,0
201712181438,0,0,0,20.85,0
201712181439,0,0,0,20.84,0
201712181440,0,0,0,20.8,0
201712181441,0,0,0,20.78,0
201712181442,0,0,0,20.8,0
201712181443,0,0,0,20.8,0
201712181444,0,0,0,20.78,0
201712181445,0,0,0,20.79,0
201712181446,0,0,0,20.79,0
201712181447,0,0,0,20.8,0
201712181448,0,0,0,20.85,0
201712181449,0,0,0,20.9,0
201712181450,0,0,0,20.9,0
201712181451,0,0,0,20.86,0
201712181452,0,0,0,20.89,0
201712181453,0,0,0,20.86,0
201712181454,0,0,0,20.86,0
201712181455,0,0,0,20.94,0
201712181456,0,0,0,20.94,0
201712181457,0,0,0,20.95,0
201712181458,0,0,0,20.96,0
201712181459,0,0,0,20.95,0
201712181500,0,0,0,20.96,0
201712190925,0,0,0,20.88,0
201712190930,0,0,0,20.89,0
201712190931,0,0,0,20.92,0
201712190932,0,0,0,20.92,0
201712190933,0,0,0,20.9,0
201712190934,0,0,0,20.98,0
201712190935,0,0,0,21.03,0
201712190936,0,0,0,21,0
201712190937,0,0,0,21,0
201712190938,0,0,0,21,0
201712190939,0,0,0,21.02,0
201712190940,0,0,0,21.05,0
201712190941,0,0,0,21.02,0
201712190942,0,0,0,21.03,0
201712190943,0,0,0,21.01,0
201712190944,0,0,0,20.99,0
201712190945,0,0,0,20.97,0
201712190946,0,0,0,20.98,0
201712190947,0,0,0,21,0
201712190948,0,0,0,21,0
201712190949,0,0,0,21.12,0
201712190950,0,0,0,21.1,0
201712190951,0,0,0,21.09,0
201712190952,0,0,0,21.09,0
201712190953,0,0,0,21.16,0
201712190954,0,0,0,21.21,0
201712190955,0,0,0,21.17,0
201712190956,0,0,0,21.14,0
201712190957,0,0,0,21.15,0
201712190958,0,0,0,21.15,0
201712190959,0,0,0,21.16,0
201712191000,0,0,0,21.14,0
201712191001,0,0,0,21.15,0
201712191002,0,0,0,21.17,0
201712191003,0,0,0,21.19,0
201712191004,0,0,0,21.16,0
201712191005,0,0,0,21.15,0
201712191006,0,0,0,21.15,0
201712191007,0,0,0,21.15,0
201712191008,0,0,0,21.09,0
201712191009,0,0,0,21.13,0
201712191010,0,0,0,21.13,0
201712191011,0,0,0,21.14,0
201712191012,0,0,0,21.21,0
201712191013,0,0,0,21.23,0
201712191014,0,0,0,21.23,0
201712191015,0,0,0,21.2,0
201712191016,0,0,0,21.22,0
201712191017,0,0,0,21.2,0
201712191018,0,0,0,21.2,0
201712191019,0,0,0,21.19,0
201712191020,0,0,0,21.21,0
201712191021,0,0,0,21.16,0
201712191022,0,0,0,21.18,0
201712191023,0,0,0,21.16,0
201712191024,0,0,0,21.19,0
201712191025,0,0,0,21.21,0
201712191026,0,0,0,21.21,0
201712191027,0,0,0,21.18,0
201712191028,0,0,0,21.15,0
201712191029,0,0,0,21.16,0
201712191030,0,0,0,21.16,0
201712191031,0,0,0,21.17,0
201712191032,0,0,0,21.21,0
201712191033,0,0,0,21.21,0
201712191034,0,0,0,21.21,0
201712191035,0,0,0,21.2,0
201712191036,0,0,0,21.19,0
201712191037,0,0,0,21.19,0
201712191038,0,0,0,21.19,0
201712191039,0,0,0,21.21,0
201712191040,0,0,0,21.2,0
201712191041,0,0,0,21.2,0
201712191042,0,0,0,21.2,0
201712191043,0,0,0,21.2,0
201712191044,0,0,0,21.2,0
201712191045,0,0,0,21.18,0
201712191046,0,0,0,21.16,0
201712191047,0,0,0,21.19,0
201712191048,0,0,0,21.19,0
201712191049,0,0,0,21.21,0
201712191050,0,0,0,21.19,0
201712191051,0,0,0,21.21,0
201712191052,0,0,0,21.18,0
201712191053,0,0,0,21.17,0
201712191054,0,0,0,21.17,0
201712191055,0,0,0,21.17,0
201712191056,0,0,0,21.16,0
201712191057,0,0,0,21.17,0
201712191058,0,0,0,21.18,0
201712191059,0,0,0,21.18,0
201712191100,0,0,0,21.18,0
201712191101,0,0,0,21.16,0
201712191102,0,0,0,21.15,0
201712191103,0,0,0,21.15,0
201712191104,0,0,0,21.16,0
201712191105,0,0,0,21.15,0
201712191106,0,0,0,21.15,0
201712191107,0,0,0,21.15,0
201712191108,0,0,0,21.15,0
201712191109,0,0,0,21.14,0
201712191110,0,0,0,21.12,0
201712191111,0,0,0,21.12,0
201712191112,0,0,0,21.11,0
201712191113,0,0,0,21.15,0
201712191114,0,0,0,21.15,0
201712191115,0,0,0,21.12,0
201712191116,0,0,0,21.09,0
201712191117,0,0,0,21.08,0
201712191118,0,0,0,21.08,0
201712191119,0,0,0,21.09,0
201712191120,0,0,0,21.08,0
201712191121,0,0,0,21.03,0
201712191122,0,0,0,21.05,0
201712191123,0,0,0,21.05,0
201712191124,0,0,0,21.05,0
201712191125,0,0,0,21.05,0
201712191126,0,0,0,21.03,0
201712191127,0,0,0,21.02,0
201712191128,0,0,0,21.03,0
201712191129,0,0,0,21.09,0
201712191300,0,0,0,21.09,0
201712191301,0,0,0,21.1,0
201712191302,0,0,0,21.1,0
201712191303,0,0,0,21.12,0
201712191304,0,0,0,21.11,0
201712191305,0,0,0,21.12,0
201712191306,0,0,0,21.11,0
201712191307,0,0,0,21.11,0
201712191308,0,0,0,21.1,0
201712191309,0,0,0,21,0
201712191310,0,0,0,21.07,0
201712191311,0,0,0,21.07,0
201712191312,0,0,0,21.1,0
201712191313,0,0,0,21.08,0
201712191314,0,0,0,21.08,0
201712191315,0,0,0,21.05,0
201712191316,0,0,0,21.04,0
201712191317,0,0,0,21.05,0
201712191318,0,0,0,21.04,0
201712191319,0,0,0,21.07,0
201712191320,0,0,0,21.05,0
201712191321,0,0,0,21.05,0
201712191322,0,0,0,21.07,0
201712191323,0,0,0,21.08,0
201712191324,0,0,0,21.08,0
201712191325,0,0,0,21.08,0
201712191326,0,0,0,21.07,0
201712191327,0,0,0,21.07,0
201712191328,0,0,0,21.08,0
201712191329,0,0,0,21.07,0
201712191330,0,0,0,21.09,0
201712191332,0,0,0,21.07,0
201712191333,0,0,0,21.08,0
201712191334,0,0,0,21.07,0
201712191335,0,0,0,21.07,0
201712191336,0,0,0,21.06,0
201712191337,0,0,0,21.07,0
201712191338,0,0,0,21.07,0
201712191339,0,0,0,21.08,0
201712191340,0,0,0,21.07,0
201712191341,0,0,0,21.07,0
201712191342,0,0,0,21.09,0
201712191343,0,0,0,21.06,0
201712191344,0,0,0,21.04,0
201712191345,0,0,0,21.02,0
201712191346,0,0,0,21.04,0
201712191348,0,0,0,21.03,0
201712191349,0,0,0,20.98,0
201712191350,0,0,0,20.99,0
201712191351,0,0,0,21,0
201712191352,0,0,0,21.02,0
201712191353,0,0,0,21.01,0
201712191354,0,0,0,21.01,0
201712191355,0,0,0,21.04,0
201712191356,0,0,0,21.03,0
201712191357,0,0,0,21.04,0
201712191358,0,0,0,21.04,0
201712191359,0,0,0,21.04,0
201712191400,0,0,0,21.04,0
201712191401,0,0,0,21.03,0
201712191402,0,0,0,21.02,0
201712191403,0,0,0,21.02,0
201712191404,0,0,0,21.02,0
201712191405,0,0,0,21,0
201712191406,0,0,0,21,0
201712191407,0,0,0,21.01,0
201712191409,0,0,0,21.03,0
201712191410,0,0,0,21.04,0
201712191411,0,0,0,21.03,0
201712191412,0,0,0,21.03,0
201712191413,0,0,0,21.04,0
201712191415,0,0,0,21.05,0
201712191416,0,0,0,21.06,0
201712191417,0,0,0,21.09,0
201712191418,0,0,0,21.09,0
201712191419,0,0,0,21.09,0
201712191420,0,0,0,21.09,0
201712191421,0,0,0,21.07,0
201712191422,0,0,0,21.07,0
201712191423,0,0,0,21.08,0
201712191424,0,0,0,21.09,0
201712191425,0,0,0,21.09,0
201712191426,0,0,0,21.09,0
201712191427,0,0,0,21.13,0
201712191428,0,0,0,21.12,0
201712191429,0,0,0,21.11,0
201712191430,0,0,0,21.09,0
201712191431,0,0,0,21.11,0
201712191432,0,0,0,21.12,0
201712191433,0,0,0,21.11,0
201712191434,0,0,0,21.12,0
201712191435,0,0,0,21.13,0
201712191436,0,0,0,21.15,0
201712191437,0,0,0,21.18,0
201712191438,0,0,0,21.15,0
201712191439,0,0,0,21.14,0
201712191440,0,0,0,21.13,0
201712191441,0,0,0,21.14,0
201712191442,0,0,0,21.11,0
201712191443,0,0,0,21.12,0
201712191444,0,0,0,21.13,0
201712191445,0,0,0,21.14,0
201712191446,0,0,0,21.14,0
201712191447,0,0,0,21.14,0
201712191448,0,0,0,21.15,0
201712191449,0,0,0,21.12,0
201712191450,0,0,0,21.13,0
201712191451,0,0,0,21.14,0
201712191452,0,0,0,21.13,0
201712191453,0,0,0,21.12,0
201712191454,0,0,0,21.11,0
201712191455,0,0,0,21.12,0
201712191456,0,0,0,21.12,0
201712191457,0,0,0,21.12,0
201712191458,0,0,0,21.12,0
201712191459,0,0,0,21.12,0
201712191500,0,0,0,21.11,0
201712200925,0,0,0,20.97,0
201712200930,0,0,0,21.01,0
201712200931,0,0,0,20.97,0
201712200932,0,0,0,20.94,0
201712200933,0,0,0,20.97,0
201712200934,0,0,0,21.01,0
201712200935,0,0,0,21.05,0
201712200936,0,0,0,20.97,0
201712200937,0,0,0,20.96,0
201712200938,0,0,0,20.94,0
201712200939,0,0,0,20.91,0
201712200940,0,0,0,20.92,0
201712200941,0,0,0,20.92,0
201712200942,0,0,0,20.91,0
201712200943,0,0,0,20.9,0
201712200944,0,0,0,20.91,0
201712200945,0,0,0,20.9,0
201712200946,0,0,0,20.91,0
201712200947,0,0,0,20.88,0
201712200948,0,0,0,20.89,0
201712200949,0,0,0,20.86,0
201712200950,0,0,0,20.84,0
201712200951,0,0,0,20.83,0
201712200952,0,0,0,20.83,0
201712200953,0,0,0,20.84,0
201712200954,0,0,0,20.85,0
201712200955,0,0,0,20.87,0
201712200956,0,0,0,20.85,0
201712200957,0,0,0,20.83,0
201712200958,0,0,0,20.85,0
201712200959,0,0,0,20.87,0
201712201000,0,0,0,20.91,0
201712201001,0,0,0,20.91,0
201712201002,0,0,0,20.89,0
201712201003,0,0,0,20.85,0
201712201004,0,0,0,20.85,0
201712201005,0,0,0,20.88,0
201712201006,0,0,0,20.91,0
201712201007,0,0,0,20.86,0
201712201008,0,0,0,20.82,0
201712201009,0,0,0,20.84,0
201712201010,0,0,0,20.82,0
201712201011,0,0,0,20.83,0
201712201012,0,0,0,20.82,0
201712201013,0,0,0,20.84,0
201712201014,0,0,0,20.81,0
201712201015,0,0,0,20.81,0
201712201016,0,0,0,20.74,0
201712201017,0,0,0,20.74,0
201712201018,0,0,0,20.8,0
201712201019,0,0,0,20.75,0
201712201020,0,0,0,20.74,0
201712201021,0,0,0,20.75,0
201712201022,0,0,0,20.78,0
201712201023,0,0,0,20.77,0
201712201024,0,0,0,20.8,0
201712201025,0,0,0,20.8,0
201712201026,0,0,0,20.76,0
201712201027,0,0,0,20.73,0
201712201028,0,0,0,20.8,0
201712201029,0,0,0,20.73,0
201712201030,0,0,0,20.7,0
201712201031,0,0,0,20.69,0
201712201032,0,0,0,20.65,0
201712201033,0,0,0,20.64,0
201712201034,0,0,0,20.65,0
201712201035,0,0,0,20.66,0
201712201036,0,0,0,20.68,0
201712201037,0,0,0,20.66,0
201712201038,0,0,0,20.68,0
201712201039,0,0,0,20.67,0
201712201040,0,0,0,20.66,0
201712201041,0,0,0,20.67,0
201712201042,0,0,0,20.73,0
201712201043,0,0,0,20.73,0
201712201044,0,0,0,20.75,0
201712201045,0,0,0,20.73,0
201712201046,0,0,0,20.73,0
201712201047,0,0,0,20.75,0
201712201048,0,0,0,20.75,0
201712201049,0,0,0,20.75,0
201712201050,0,0,0,20.73,0
201712201051,0,0,0,20.75,0
201712201052,0,0,0,20.75,0
201712201053,0,0,0,20.73,0
201712201054,0,0,0,20.73,0
201712201055,0,0,0,20.72,0
201712201056,0,0,0,20.73,0
201712201057,0,0,0,20.74,0
201712201058,0,0,0,20.74,0
201712201059,0,0,0,20.73,0
201712201100,0,0,0,20.73,0
201712201101,0,0,0,20.68,0
201712201102,0,0,0,20.65,0
201712201103,0,0,0,20.69,0
201712201104,0,0,0,20.73,0
201712201105,0,0,0,20.69,0
201712201106,0,0,0,20.69,0
201712201107,0,0,0,20.66,0
201712201108,0,0,0,20.62,0
201712201109,0,0,0,20.66,0
201712201110,0,0,0,20.65,0
201712201111,0,0,0,20.66,0
201712201112,0,0,0,20.69,0
201712201113,0,0,0,20.62,0
201712201114,0,0,0,20.68,0
201712201115,0,0,0,20.68,0
201712201116,0,0,0,20.68,0
201712201117,0,0,0,20.69,0
201712201118,0,0,0,20.68,0
201712201119,0,0,0,20.69,0
201712201120,0,0,0,20.69,0
201712201121,0,0,0,20.71,0
