Date,type,price,quantity
20170818094032,sell,10.85,2500
20170818094037,sell,10.83,2500
20170818094044,sell,10.8,2500
20170818094104,sell,10.83,2500
20170818094133,sell,10.8,2500
20170818094346,sell,10.8,6200
20170818094544,sell,10.83,1400
20170818094708,sell,10.85,1400
20170818094751,sell,10.85,1200
20170818094813,sell,10.87,1100
20170818094832,sell,10.9,1100
20170821093011,sell,10.84,1600
20170821093121,sell,10.79,6600
20170821093125,sell,10.79,6600
20170821093652,sell,10.82,1000
20170821093746,sell,10.8,3800
20170821093846,sell,10.8,1000
20170821093847,sell-pending,10.8,1000
20170821093928,sell,10.7,4500
20170821093932,sell,10.7,4500
20170821093938,sell,10.68,4500
20170821094117,sell,10.7,1000
20170821094125,sell,10.7,1000
20170821094137,sell,10.71,1000
20170821094143,sell,10.71,1000
20170821094334,sell-pending,10.8,1000
20170821094459,sell,10.71,1600
20170821094509,sell,10.7,1600
20170821094556,sell,10.7,1600
20170821095846,sell,10.67,1600
20170821100024,sell,10.6,15700
20170816134017,buy,10.21,600
20170816134033,buy,10.22,1900
20170816135423,buy,10.24,600
20170816135432,buy,10.24,600
20170816135500,buy,10.25,1300
20170816135544,buy,10.26,1300
20170816135740,buy,10.27,1300
20170816135745,buy,10.28,1300
20170816135752,buy,10.29,1200
20170816140406,buy-pending,10.29,1200
20170816140509,buy-pending,10.29,1200
20170816141011,buy,10.3,1200
20170816141112,buy,10.3,1200
20170816141602,buy-pending,10.3,1200
20170816141611,buy,10.31,1300
20170816141617,buy,10.32,1300
20170816141813,buy,10.33,1300
20170816141819,buy,10.34,1300
20170816141825,buy,10.35,1300
20170816141830,buy,10.35,1300
20170816141849,buy,10.37,1300
20170816141855,buy,10.38,1300
20170816141901,buy,10.39,1300
20170816141908,buy,10.4,1300
20170816142031,buy-pending,10.3,1200
20170816142723,buy,10.4,3200
20170816142805,buy,10.42,900
20170816142814,buy,10.43,900
20170816144420,buy-pending,10.39,600
20170816144530,buy-pending,10.4,600
20170816144539,buy,10.41,600
20170816144630,buy,10.42,600
20170816144638,buy,10.42,600
20170816144921,buy,10.47,600
20170816144950,buy,10.45,600
20170816145039,buy,10.44,600
20170816145048,buy,10.45,600
20170816145122,buy-pending,10.43,600
20170816145128,buy,10.44,600
20170816145133,buy,10.44,600
20170816145144,buy,10.45,600
20170816145151,buy-pending,10.44,600
20170816145218,buy,10.45,2200
20170816145225,buy-pending,10.45,2200
20170816145235,buy,10.5,2200
20170816145250,buy,10.58,600
20170816145407,buy-pending,10.47,600
20170816145413,buy,10.48,600
20170816145429,buy,10.48,2200
20170816145433,buy,10.48,2200
20170816145557,buy,10.5,2200
20170816145601,buy,10.5,2200
20170816145606,buy,10.51,2200
20170816145610,buy,10.52,2200
20170816145615,buy,10.53,2200
20170816145624,buy-pending,10.53,2200
20170816145628,buy,10.54,2200
20170816145634,buy,10.59,2200
20170816145643,buy,10.57,2200
20170816145648,buy,10.59,2200
20170816145650,buy,10.59,2200
20170816145701,buy,10.6,2200
20170816145706,buy,10.6,2200
20170816145804,buy,10.58,2200
20170816145808,buy,10.58,2200
20170816145813,buy,10.6,2200
20170816145817,buy-pending,10.6,2200
20170816145821,buy,10.61,2200
20170816145825,buy,10.65,2200
20170816145832,buy,10.77,2100
20170816145842,buy,10.77,900
20170816145848,buy,10.87,900
20170816145856,buy,10.97,900
20170817093251,sell,10.8,13200
20170817093337,buy,10.61,2200
20170817093342,buy,10.62,2200
20170817093348,buy,10.64,2100
20170817093353,buy-pending,10.64,2200
20170817093357,buy-pending,10.64,2200
20170817093409,buy,10.7,2200
20170817093420,buy,10.81,2200
20170817093425,buy,10.81,2200
20170817093426,buy,10.81,2200
20170817093433,buy,10.81,2200
20170817093441,buy,10.81,2200
20170817093510,buy,10.78,22600
20170817093526,buy,10.79,3200
20170817093538,buy,10.79,2200
20170817093542,buy,10.8,2200
20170817093548,buy,10.8,2400
20170817093550,buy,10.8,2400
20170817093604,buy,10.84,23200
20170817093615,buy,10.93,3300
20170817093622,buy,10.96,3200
20170817093628,buy,10.96,3200
20170817093637,buy,10.96,3200
20170817093730,buy-pending,10.64,2200
20170817093730,buy-pending,10.64,2200
20170817093823,sell,10.78,1400
20170817093847,buy-pending,10.7,2600
20170817093853,buy-pending,10.71,2600
20170817093918,sell,10.75,1400
20170817094016,sell,10.78,1400
20170817094134,sell,10.8,700
20170817094220,sell,10.76,700
20170817094223,sell,10.76,700
20170817094240,buy-pending,10.7,2600
20170817094240,buy-pending,10.71,2600
20170817094304,sell,10.7,3600
20170817094305,sell,10.7,3600
20170817094357,sell,10.72,700
20170817094425,sell-pending,10.78,19300
20170817094631,sell-pending,10.95,2100
20170817094631,sell-pending,10.78,19300
20170817094655,sell-pending,10.85,20300
20170817095428,sell,10.71,2600
20170817095635,sell,10.7,700
20170817095923,sell,10.72,1100
20170817095930,sell,10.73,1100
20170817100418,sell,10.68,1100
20170817100609,sell,10.68,1900
20170817100657,sell,10.65,1900
20170817100701,sell,10.65,1900
20170817100732,sell-pending,10.85,20300
20170817100816,sell-pending,10.71,14200
20170817101205,sell,10.67,1000
20170817101437,sell-pending,10.71,14200
20170817102338,sell,10.65,1000
20170817102347,sell,10.63,1000
20170817102359,sell,10.62,2500
20170817103316,sell,10.6,4000
20170817103334,sell,10.58,4000
20170817104235,sell,10.63,1000
20170817131028,sell,10.65,600
20170817131511,sell,10.65,600
20170817131511,sell-pending,10.65,600
20170817131521,sell,10.63,700
20170817131901,sell,10.6,5700
20170817132309,sell-pending,10.65,600
20170817132351,sell-pending,10.64,6300
20170817133241,sell-pending,10.64,6300
20170817134109,sell,10.67,600
20170817134327,sell,10.7,3100
20170817134501,sell,10.64,600
20170817142627,buy,10.62,200
20170817142649,buy,10.65,200
20170817142715,buy,10.66,200
20170817142747,buy,10.66,800
20170817142755,buy,10.69,800
20170817142804,buy,10.7,800
20170817142837,buy,10.7,600
20170817142916,buy,10.7,1200
20170817142922,buy,10.7,1200
20170817142941,buy,10.7,1200
20170817143449,buy,10.64,900
20170817143534,buy,10.65,900
20170817143543,buy-pending,10.65,900
20170817143559,buy,10.68,900
20170817143607,buy,10.7,900
20170817143623,buy,10.74,200
20170817143633,buy,10.73,200
20170817143825,sell,10.7,1000
20170817144543,sell-pending,10.73,1000
20170817145313,sell-pending,10.73,1000
20170817145426,sell,10.68,1000
20170817145759,buy,10.69,2300
20170817145809,buy,10.7,2300
20170817145816,buy,10.7,2300
20170817145830,buy,10.71,1100
20170817145835,buy,10.71,1100
20170817145847,buy,10.74,500
20170817145855,buy,10.73,500
20170817145948,buy,10.73,500
20170817145955,buy,10.73,500
20170817150000,buy-pending,10.73,500
20170818093040,buy-pending,10.9,21400
20170818093050,buy,10.91,1200
20170818093102,buy-pending,10.92,1200
20170818093122,sell,10.98,3000
20170818093148,sell,11.03,3000
20170818093206,sell,10.99,3000
20170818093219,sell,10.99,3000
20170818093315,sell,10.97,3000
20170818093327,sell,10.99,3000
20170818093340,sell,10.99,3000
20170818093356,sell,11.04,3000
20170818093421,sell,11.1,2900
20170818093438,sell,11.08,2900
20170818093445,sell,11.08,3000
20170818093450,sell,11.08,2900
20170818093457,sell,11.05,3000
20170818093503,sell,11.02,3000
20170818093509,sell,11,3000
20170818093511,sell,11,2900
20170818093607,sell,11.03,3000
20170818093612,sell,11,3000
20170818093621,sell,10.98,3000
20170818093636,sell,10.99,3000
20170818093655,sell,10.94,3000
20170818093659,buy-pending,10.7,25700
20170818093659,buy-pending,10.73,4700
20170818093659,buy-pending,10.74,1100
20170818093659,buy-pending,10.75,1100
20170818093659,buy-pending,10.9,21400
20170818093659,buy-pending,10.92,1200
20170818093719,sell,10.9,3000
20170818093758,sell,10.9,1600
20170818093823,sell,10.9,1500
20170818093841,sell,10.9,3700
20170818093858,sell,10.9,1900
20170818094007,sell,10.9,1900
20170818094014,sell,10.88,1900
20170818094032,sell,10.85,1900
20170818094037,sell,10.83,1900
20170818094044,sell,10.8,1900
20170818094104,sell,10.83,1900
20170818094133,sell,10.8,1900
20170818094346,sell,10.8,4700
20170818094544,sell,10.83,1000
20170818094708,sell,10.85,1100
20170818094751,sell,10.85,900
20170818094813,sell,10.87,800
20170818094832,sell,10.9,900
20170821093011,sell,10.84,1200
20170821093121,sell,10.79,5000
20170821093125,sell,10.79,5100
20170821093652,sell,10.82,800
20170821093746,sell,10.8,2900
20170821093846,sell,10.8,800
20170821093847,sell-pending,10.8,800
20170821093928,sell,10.7,3400
20170821093932,sell,10.7,3400
20170821093938,sell,10.68,3400
20170821094117,sell,10.7,800
20170821094125,sell,10.7,800
20170821094137,sell,10.71,800
20170821094143,sell,10.71,800
20170821094346,sell-pending,10.8,800
20170821094407,sell-pending,10.8,800
20170821094459,sell,10.71,1300
20170821094509,sell,10.7,1200
20170821094556,sell,10.7,1200
20170821095846,sell,10.67,1200
20170821100024,sell,10.6,12500
20170816142206,buy,10.4,2500
20170816142304,buy,10.38,2000
20170816142118,buy,10.42,2000
20170817093037,sell-pending,10.8,2500
20170817131950,buy,10.59,2000
20170817103829,buy,10.58,3700
20170817093727,sell-pending,10.9,2000
20170817093737,sell,10.84,2000
20170817093048,sell,10.68,3000
20170817134445,buy,10.63,2000
20170817142754,buy-pending,10.66,2300
20170817093528,sell,10.79,1500
20170817093655,sell-pending,10.9,2000
20170817110036,buy,10.56,2000
20170817142812,buy-pending,10.66,2300
20170817104642,buy,10.57,2000
20170817104030,buy,10.61,2000
20170817134421,buy,10.65,1500
20170817142903,buy,10.66,2300
20170817142808,buy,10.7,2300
20170818093023,sell,10.85,3000
20170818093033,sell,10.88,2500
20170818093242,sell,10.95,1500
20170816141236,buy,10.31,9900
20170816140548,buy,10.3,15000
20170816141139,buy,10.3,3000
20170817093057,sell-pending,10.76,27900
20170817093240,sell,10.88,27900
20170816143922,buy-pending,10.36,6900
20170816144018,buy,10.37,6900
20170816141606,buy-pending,10.3,2700
20170816141937,buy,10.45,28800
20170816141907,buy,10.45,29700
20170816135717,buy-pending,10.26,10000
20170816143053,buy,10.4,40800
20170816140103,buy,10.28,17300
20170816135830,buy,10.35,27000
20170816141851,buy,10.4,17800
20170816140421,buy-pending,10.28,22700
20170816144708,buy-pending,10.36,6900
20170816141312,buy-pending,10.28,22700
20170816140845,buy-pending,10.26,10000
20170816141720,buy-pending,10.3,2700
20170816135813,buy,10.35,33000
20170816143028,buy,10.4,28700
20170817135638,buy-pending,10.6,5000
20170817093838,sell,10.78,10000
20170817093720,sell-pending,10.89,20000
20170817143931,buy-pending,10.58,10000
20170817144751,buy-pending,10.66,5000
20170817093532,sell,10.79,30000
20170817093753,sell,10.8,30000
20170817140121,buy-pending,10.58,5000
20170817144805,buy,10.67,10000
20170817145046,buy-pending,10.67,10000
20170817093547,sell,10.8,15000
20170817133807,buy-pending,10.6,5000
20170817093641,sell,10.88,30000
20170817141617,buy-pending,10.58,10000
20170817093623,sell,10.85,25000
20170817093820,sell-pending,10.89,20000
20170817093522,sell,10.78,30000
20170817140147,buy-pending,10.58,5000
20170816145517,buy,10.49,5000
20170817093111,sell,10.64,2000
20170817093514,sell,10.76,1000
20170817094604,buy,10.63,3000
20170817110627,buy,10.56,3000
20170817130931,buy,10.56,3000
20170817134618,buy,10.61,3000
20170817134912,buy,10.64,2000
20170817135426,buy,10.61,2000
20170817140046,buy,10.6,2000
20170817140109,buy,10.58,2000
20170817140909,buy,10.61,1700
20170817140959,buy,10.6,1300
20170817142420,buy,10.61,4000
20170817143852,buy,10.68,2000
20170817144657,buy,10.67,1500
20170817145349,buy,10.69,2900
20170816134018,buy,10.21,"1,500.00"
20170816134034,buy,10.22,"4,800.00"
20170816135424,buy,10.24,"1,500.00"
20170816135433,buy,10.24,"1,500.00"
20170816135501,buy,10.25,"3,100.00"
20170816135545,buy,10.26,"3,100.00"
20170816135741,buy,10.27,"3,100.00"
20170816135746,buy,10.28,"3,100.00"
20170816135753,buy,10.29,"3,100.00"
20170816140133,buy,10.21,"1,500.00"
20170816140133,buy,10.24,"1,500.00"
20170816140407,buy,10.29,"3,100.00"
20170816140510,buy,10.29,"3,100.00"
20170816141012,buy,10.3,"3,100.00"
20170816141113,buy,10.3,"3,100.00"
20170816141233,buy,10.3,"3,100.00"
20170816141603,buy,10.3,"3,100.00"
20170816141612,buy,10.31,"2,100.00"
20170816141618,buy,10.32,"2,100.00"
20170816141814,buy,10.33,"2,100.00"
20170816141820,buy,10.34,"2,100.00"
20170816141826,buy,10.35,"2,100.00"
20170816141831,buy,10.35,"2,100.00"
20170816141850,buy,10.37,"2,100.00"
20170816141856,buy,10.38,"2,100.00"
20170816141902,buy,10.39,"2,100.00"
20170816141909,buy,10.4,"2,100.00"
20170816142032,buy,10.3,"3,100.00"
20170816142032,buy,10.31,"2,100.00"
20170816142032,buy,10.33,"2,100.00"
20170816142032,buy,10.35,"2,100.00"
20170816142032,buy,10.37,"2,100.00"
20170816142032,buy,10.38,"2,100.00"
20170816142032,buy,10.4,"2,100.00"
20170816142724,buy,10.4,"5,400.00"
20170816142806,buy,10.42,"1,600.00"
20170816142815,buy,10.43,"1,500.00"
20170816144421,buy,10.39,"1,000.00"
20170816144531,buy,10.4,"1,000.00"
20170816144540,buy,10.41,"1,000.00"
20170816144631,buy,10.42,"1,000.00"
20170816144639,buy,10.42,"1,000.00"
20170816144922,buy,10.47,"1,000.00"
20170816144950,buy,10.45,"1,000.00"
20170816145040,buy,10.44,"1,000.00"
20170816145049,buy,10.45,"1,000.00"
20170816145123,buy,10.43,"1,000.00"
20170816145128,buy,10.44,"1,000.00"
20170816145133,buy,10.44,"1,000.00"
20170816145145,buy,10.45,"1,000.00"
20170816145152,buy,10.44,"1,000.00"
20170816145219,buy,10.45,"3,700.00"
20170816145226,buy,10.45,"3,700.00"
20170816145236,buy,10.5,"3,700.00"
20170816145251,buy,10.58,"1,000.00"
20170816145408,buy,10.47,"1,000.00"
20170816145414,buy,10.48,"1,000.00"
20170816145430,buy,10.48,"3,700.00"
20170816145433,buy,10.48,"3,700.00"
20170816145557,buy,10.5,"3,700.00"
20170816145602,buy,10.5,"3,700.00"
20170816145607,buy,10.51,"3,700.00"
20170816145611,buy,10.52,"3,700.00"
20170816145616,buy,10.53,"3,700.00"
20170816145625,buy,10.53,"3,700.00"
20170816145629,buy,10.54,"3,700.00"
20170816145635,buy,10.59,"3,700.00"
20170816145644,buy,10.57,"3,700.00"
20170816145649,buy,10.59,"3,700.00"
20170816145651,buy,10.59,"3,700.00"
20170816145702,buy,10.6,"3,700.00"
20170816145706,buy,10.6,"3,700.00"
20170816145805,buy,10.58,"3,700.00"
20170816145809,buy,10.58,"3,700.00"
20170816145814,buy,10.6,"3,700.00"
20170816145817,buy,10.6,"3,700.00"
20170816145822,buy,10.61,"3,600.00"
20170816145826,buy,10.65,"3,700.00"
20170816145833,buy,10.77,"3,600.00"
20170816145843,buy,10.77,"1,500.00"
20170816145849,buy,10.87,"1,500.00"
20170816145857,buy,10.97,"1,500.00"
20170817093252,sell,10.8,"20,700.00"
20170817093338,buy,10.61,"3,500.00"
20170817093342,buy,10.62,"3,500.00"
20170817093348,buy,10.64,"3,500.00"
20170817093353,buy,10.64,"3,500.00"
20170817093357,buy,10.64,"3,500.00"
20170817093409,buy,10.7,"3,400.00"
20170817093420,buy,10.81,"3,400.00"
20170817093425,buy,10.81,"3,400.00"
20170817093426,buy,10.81,"3,400.00"
20170817093434,buy,10.81,"3,400.00"
20170817093441,buy,10.81,"3,300.00"
20170817093511,buy,10.78,"35,400.00"
20170817093527,buy,10.79,"5,000.00"
20170817093538,buy,10.79,"3,500.00"
20170817093543,buy,10.8,"3,500.00"
20170817093549,buy,10.8,"3,400.00"
20170817093550,buy,10.8,"3,400.00"
20170817093604,buy,10.84,"33,400.00"
20170817093615,buy,10.93,"4,700.00"
20170817093623,buy,10.96,"4,700.00"
20170817093629,buy,10.96,"4,700.00"
20170817093637,buy,10.96,"4,700.00"
20170817093731,buy,10.61,"3,500.00"
20170817093731,buy,10.64,"3,500.00"
20170817093731,buy,10.64,"3,500.00"
20170817093731,buy,10.7,"3,400.00"
20170817093731,buy,10.78,"35,400.00"
20170817093731,buy,10.84,"33,400.00"
20170817093824,sell,10.78,"2,200.00"
20170817093847,buy,10.7,"5,400.00"
20170817093854,buy,10.71,"5,400.00"
20170817093919,sell,10.75,"2,200.00"
20170817094017,sell,10.78,"2,200.00"
20170817094135,sell,10.8,"1,100.00"
20170817094221,sell,10.76,"1,100.00"
20170817094224,sell,10.76,"1,100.00"
20170817094240,buy,10.7,"5,400.00"
20170817094240,buy,10.71,"5,400.00"
20170817094304,sell,10.7,"5,800.00"
20170817094306,sell,10.7,"5,800.00"
20170817094357,sell,10.72,"1,100.00"
20170817094426,sell,10.78,"30,200.00"
20170817094631,sell,10.8,"1,100.00"
20170817094632,sell,10.78,"30,200.00"
20170817094656,sell,10.85,"30,800.00"
20170817095429,sell,10.71,"3,900.00"
20170817095636,sell,10.7,"1,000.00"
20170817095924,sell,10.72,"1,600.00"
20170817095931,sell,10.73,"1,600.00"
20170817100419,sell,10.68,"1,700.00"
20170817100610,sell,10.68,"2,900.00"
20170817100658,sell,10.65,"2,900.00"
20170817100702,sell,10.65,"2,800.00"
20170817100733,sell,10.85,"30,800.00"
20170817100733,sell,10.73,"1,600.00"
20170817100817,sell,10.71,"22,400.00"
20170817101206,sell,10.67,"1,600.00"
20170817101438,sell,10.71,"22,400.00"
20170817102339,sell,10.65,"1,600.00"
20170817102348,sell,10.63,"1,600.00"
20170817102400,sell,10.62,"3,900.00"
20170817103317,sell,10.6,"6,300.00"
20170817103334,sell,10.58,"6,300.00"
20170817104236,sell,10.63,"1,600.00"
20170817131029,sell,10.65,"1,000.00"
20170817131512,sell,10.65,"1,000.00"
20170817131512,sell,10.65,"1,000.00"
20170817131522,sell,10.63,"1,000.00"
20170817131902,sell,10.6,"8,900.00"
20170817132310,sell,10.65,"1,000.00"
20170817132310,sell,10.65,"1,000.00"
20170817132352,sell,10.64,"11,000.00"
20170817133242,sell,10.64,"11,000.00"
20170817134110,sell,10.67,"1,100.00"
20170817134328,sell,10.7,"5,500.00"
20170817134502,sell,10.64,"1,100.00"
20170817142628,buy,10.62,500
20170817142650,buy,10.65,500
20170817142716,buy,10.66,500
20170817142748,buy,10.66,"1,300.00"
20170817142756,buy,10.69,"1,300.00"
20170817142804,buy,10.7,"1,300.00"
20170817142837,buy,10.7,"1,000.00"
20170817142917,buy,10.7,"2,100.00"
20170817142923,buy,10.7,"2,100.00"
20170817142941,buy,10.7,"2,100.00"
20170817143450,buy,10.64,"1,600.00"
20170817143534,buy,10.65,"1,600.00"
20170817143544,buy,10.65,"1,600.00"
20170817143559,buy,10.68,"1,600.00"
20170817143608,buy,10.7,"1,600.00"
20170817143624,buy,10.74,400
20170817143634,buy,10.73,400
20170817143825,sell,10.7,"1,600.00"
20170817144544,sell,10.73,"1,700.00"
20170817145314,sell,10.73,"1,700.00"
20170817145426,sell,10.68,"1,700.00"
20170818093039,buy,10.9,"39,300.00"
20170818093049,buy,10.91,"2,200.00"
20170818093101,buy,10.92,"2,200.00"
20170818093121,sell,10.98,"2,900.00"
20170818093147,sell,11.03,"2,900.00"
20170818093205,sell,10.99,"2,900.00"
20170818093218,sell,10.99,"2,900.00"
20170818093314,sell,10.97,"3,000.00"
20170818093326,sell,10.99,"2,900.00"
20170818093340,sell,10.99,"2,900.00"
20170818093356,sell,11.04,"2,900.00"
20170818093421,sell,11.1,"2,900.00"
20170818093438,sell,11.08,"2,900.00"
20170818093445,sell,11.08,"2,900.00"
20170818093449,sell,11.08,"2,900.00"
20170818093455,sell,11.05,"2,900.00"
20170818093503,sell,11.02,"2,900.00"
20170818093508,sell,11,"3,000.00"
20170818093510,sell,11,"2,900.00"
20170818093606,sell,11.03,"3,000.00"
20170818093611,sell,11,"3,000.00"
20170818093620,sell,10.98,"3,000.00"
20170818093636,sell,10.99,"3,000.00"
20170818093654,sell,10.94,"3,000.00"
20170818093658,buy,10.7,"54,700.00"
20170818093658,buy,10.73,"10,000.00"
20170818093658,buy,10.74,"2,300.00"
20170818093658,buy,10.75,"2,300.00"
20170818093658,buy,10.9,"39,300.00"
20170818093658,buy,10.91,"2,200.00"
20170818093659,buy,10.92,"2,200.00"
20170818093714,sell,10.9,"3,000.00"
20170818093726,sell,11.03,"3,000.00"
20170818093726,sell,10.99,"3,000.00"
20170818093757,sell,10.9,"1,800.00"
20170818093823,sell,10.9,"1,800.00"
20170818093840,sell,10.9,"4,400.00"
20170818093857,sell,10.9,"2,200.00"
20170818094006,sell,10.9,"2,200.00"
20170818094013,sell,10.88,"2,200.00"
20170818094031,sell,10.85,"2,200.00"
20170818094037,sell,10.83,"2,300.00"
20170818094043,sell,10.8,"2,300.00"
20170818094103,sell,10.83,"2,200.00"
20170818094132,sell,10.8,"2,300.00"
20170818094346,sell,10.8,"5,600.00"
20170818094543,sell,10.83,"1,300.00"
20170818094707,sell,10.85,"1,300.00"
20170818094750,sell,10.85,"1,500.00"
20170818094812,sell,10.87,800
20170818094831,sell,10.9,800
20170821093013,sell,10.84,"1,100.00"
20170821093122,sell,10.79,"4,700.00"
20170821093126,sell,10.79,"4,700.00"
20170821093653,sell,10.82,700
20170821093747,sell,10.8,"2,700.00"
20170821093848,sell,10.8,700
20170821093848,sell,10.8,700
20170821093929,sell,10.7,"3,200.00"
20170821093933,sell,10.7,"3,200.00"
20170821093940,sell,10.68,"3,200.00"
20170821094118,sell,10.7,700
20170821094126,sell,10.7,700
20170821094138,sell,10.71,700
20170821094145,sell,10.71,700
20170821094501,sell,10.71,"1,100.00"
20170821094510,sell,10.7,"1,100.00"
20170821094557,sell,10.7,"1,100.00"
20170821095847,sell,10.67,"1,100.00"
20170821100026,sell,10.6,"11,000.00"
20170821100040,sell,10.8,700
20170821100111,sell,10.7,"1,100.00"
20170821100126,sell,10.67,"1,100.00"
20170821100212,sell,10.63,"1,800.00"
20170821100219,sell,10.63,"1,100.00"
